Sentence,Toxicity Level,Tone,Language,Implied Sentiment,Keyword Vector,K_means_cluster
Eine furchtbare Frau....dumm und arrogant. Aber so sind alle Grünen...die kleinsten halten sich am unverzichtbarsten. So sinnlos...!!,High,Derogatory,Insulting and Prejudiced,Hostile,"(1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
SPD...die bedeutungsloseste Partei mit den widerlichsten Politikern....!!!,High,Hostile,Insulting and Derogatory,Disdainful,"(1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
"Liebe Freunde, packen wir die größte Verbrecherorgañisation am Kragen!. Verniçhtung der Sozis!",High,Aggressive,Confrontational,Hostile,"(0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
geh wieder pennen...dein Gesülze interessiert mich nicht,Medium,Dismissive,Insulting and Dismissive,Disdainful,"(1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
"Im Gegensatz zu den Sozialschmarotzern, die hier her kommen, sind dort tatsächlich Flüchtlinge unterwegs.",High,Disparaging,Pejorative and Demeaning,Hostile,"(0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
Wie? Dieses Pack wird doch von der Bundesregierung finanziert!! Das ist Merkels privat Armee! Hitler hatte auch Schläger Trupps!,High,Aggressive,Confrontational and Accusatory,Hostile,"(0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
"Frau Merkel und Konsorten!. Ihr seid die Sklaven der Ostküste.Jetzt lacht ihr,doch der Wind wird sich drehen,und dann gnade euch gott!",High,Threatening,Hostile and Derisive,Aggressive,"(0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
"Schulz das REKTUM ist wirklich nicht mehr zu ertragen, unser 365 Tage AMTMANN! Ich lass mir den nicht gefallen, auf keinen Fall!",High,Aggressive,Confrontational and Insulting,Hostile,"(1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
Die Schweinejournalisten Bande der ÖR Medien hetzen unentwegt gegen Trump u jetzt auch gegen den Österreichischen Bundeskanzler Kurz. AFD,High,Aggressive,Confrontational and Insulting,Hostile,"(1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
"Wehe derTäter wäre ein Rechter und hätte einen Nigger, äh Nigerianer abgestochen!",High,Aggressive,Racist and Threatening,Hostile,"(0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
"Wenn ich die Werte Polens nicht achten würde, wäre ich nicht als Dolmetscher tätig, sonder säße im Berliner Saustall 😜",Medium,Sarcastic,Informal,Disrespectful,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
"Ein wirklicher Eklat ist, dass sich das ach so soziale Pack der SPD im Auswärtigen Amt menschenverachtend verhält und willkürlich handelt!",High,Accusatory,Confrontational and Disdainful,Hostile,"(0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
"Bin gerade aus Polen zurück, im Szczeciner Rathaus lacht man sich über Merkels naives Kontern (Trump) krumm u. meinte: 'dümmer geht`s nicht'",Medium,Mocking/Sarcastic,Derisive,Disparaging,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
"Hallo, ja, und fast 50% solcher Schwachmaten und Vollidioten haben wohl in den USA Trump gewählt, so einfach kann eben die Welt sein? VLG",High,Derisive and Sarcastic,Insulting and Derogatory,Contemptuous,"(1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
"Der Muslim, allgemein auch als Islamist bekannt, hat noch nie etwas selbst erschaffen! Das wird er auch in Zukunft nicht. Halt Vollnieten!",High,Derogatory,Discriminatory and Insulting,Hostile,"(1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
Söder sollte Verteidigungsminister werden. Entsorgt von der Leyen. #illner,Medium,Critical,Disparaging,Disapproving,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
Deutschland geht unter und Merkel ist der Totengräber!,High,Alarmist and Accusatory,Confrontational and Derogatory,Hostile,"(0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
Der abgehalfterte Vorsitzende der SPD versucht nun auf durchschaubare Art der. überlegenen Kanzlerin an´s Bein zu pinkeln. Er taugt zu nichts,High,Contemptuous,Insulting and Derogatory,Disdainful,"(1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
JedenTag strömen Muslimische Invasoren ins Land u es nimmt kein Ende Merkel u Schergen Posaunen dass wir weiter Hunderttausende aufnehmen,High,Alarmist and Derogatory,Inflammatory and Xenophobic,Hostile,"(0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
"Die ganze ‚Mafia‘ in Berlin muss weg, das Volk kann es auch selbst, dazu brauchen wir keine Politmarionetten.",High,Aggressive,Confrontational and Derogatory,Hostile and Contemptuous,"(0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
Joschka war einst der größte Stinkstiefel ein Unruhestifter...bis man ihn zum gutbezahlten Minister ernannte..... Sagt das nicht viel aus...?,Medium,Critical,Disparaging and Sarcastic,Cynical,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
"Würde mich ja nicht wundern, wenn diese Deppen Staatsgelder kassieren würden.",Medium,Dismissive,Insulting,Disdainful,"(1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
Ich will diese muslimische #Invasion hier nicht! Ich will keine #Asylschmarotzer #Krimigranten und #Rapefugees! Ich will nicht!!,High,Angry and Xenophobic,Hateful and Discriminatory,Hostile,"(0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",0
"Generalstreik wäre schon lange fällig, aber mit Deutschen Schlafmützen und Angsthasen nicht zu machen",Medium,Critical and Disparaging,Derogatory and Insensitive,Dismissive,"(0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
Was für ein erbärmlicher Feigling diese Type ...alleine deswegen sollte man ihn verjagen. Aber eigentlich befindet er sich hier in einem elitären Kreis der gleichgesinnten Deutschen...!,High,Contemptuous,Degrading and Exclusionary,Hostile,"(0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
"Wurde der Merkel schon 2015 von Australien empholen. Doch Dämon Merkel ,macht das Gegenteil.😠💩",High,Offensive,Derogatory and Insulting,Contemptuous,"(1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
So kennen wir die Antifantenbrut! 👎🖕,High,Dismissive and Offensive,Derogatory and Insulting,Hostile,"(1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
"Merken Religionen eigentlich nicht, dass Gott sie verarscht?. Ein Stück Wüste als Heiliges Land?. Welcher normale Mensch würde das von einem Immobilienmakler akzeptieren?",Medium,Sarcastic,Mocking and Dismissive,Disdainful,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
Na klar 100% für Merkel!😡😡😡 Die Bild ist auch einer dieser verlogenen Zombie Vasallen Merkels!!!,High,Hostile,Confrontational and Insulting,Aggressive,"(1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
Wenn ich den Altmaier sehe kommt mir die Wurst.,Medium,Disdainful,Disparaging,Contemptuous,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
Menschenrecht Wohnen – in Deutschland leider unbezahlbar? Diese Überschrift quietscht vor Dummheit. Da braucht man sich nur die Entwicklung der Anzahl des bezahlbaren Wohnraums anzusehen.,Medium,Dismissive,Insulting,Hostile,"(1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
Frau Schulz von den Grünen labert seit einer Stunde ununterbrochen dünnschiss. Nur utopien nichts konkretes wischiwaschi habe von der Partei auch nichts anderes erwartet,High,Dismissive and Disrespectful,Confrontational and Vulgar,Hostile,"(0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",0
Diese Affen schauen alle gleich aus...für mich ist da nichts Menschliches,High,Derogatory,Offensive and Discriminatory,Dehumanizing,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
"Klar, denn was wir unbedingt brauchen ist noch mehr Dummschwätzerei an Hochschulen.",Medium,Sarcastic,Derogatory and Cynical,Disdainful,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
unholy relationships with the Kremlin - Was für ein hirnerweichender #links-faschistischer Dreck! Wie üblich in der #NYT #nrw17,High,Aggressive,Derogatory and Insulting,Hostile,"(1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
"Oh Gott, sehe gerade Laschet in den n-tv Nachrichten, ich glaube ich muss ko***, mir ist schlecht 🤢🤢🤢",Medium,Derisive,Dismissive,Disgust,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
"beachtlich, wieviel gutmenschen von einst mittlerweile die hosen gestrichen vollgeschissen haben vor angst vor #rapefugees #spielfeld",High,Mocking,Derogatory and Offensive,Hostile,"(0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
Wie kann nur jemand so dumm sein....was für eine dumme Kuh...@USER_1,High,Derogatory,Insulting and Aggressive,Contemptuous,"(1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
"Scheinbar haben diese Schnarchnasen nichts anderes drauf, als fremdes Eigentum zu beschädigen! 😛🖕",Medium,Sarcastic and Dismissive,Insulting and Accusatory,Contemptuous,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
was fährt @USER_0 jetzt wieder an die Wand nachdem er schon den #Nürburgring versenkt hat? In meinen Augen ist Kurt Beck eine absolute Nullnummer und Vollniete #SPD,High,Derisive,Confrontational and Insulting,Disparaging,"(1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
Ja es war ein hinterhältiger feiger Anschlag....Abschaum.... Aber Amri hat damit nichts zu tun....!!,Medium,Accusatory,Harsh and Condemnatory,Critical,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
Scheiss Sozialisten - bestreiten alles! Nur nicht ihren eigenen Lebensunterhalt..... Nichtsnutziges Pack!,High,Aggressive,Derogatory and Insulting,Hostile,"(1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
Respekt für diese Menschen ...die sind bestimmt froh das sie ihr nichtsnutziges Lumpenpack los sind. die Deutschen liebe diesen Müll..!,High,Derogatory,Offensive and Insulting,Contemptuous,"(1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
Diese Volksverräterin ist nur noch zum kotzen ich hoffe das diese .... bald verreckt und zwar von ihren neuen Deutschen hingerichtet wird!!,High,Aggressive,Derogatory and Violent,Malicious,"(0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
kein verläßlicher Verhandlungspartner. Nachkarteln nach den Sondierzngsgesprächen - schickt diese Stümper #SPD in die Versenkung.,High,Derisive,Derogatory and Dismissive,Hostile,"(0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
"Eine liberalen Demokratie gegen ein autoritäres islamisches System, welches seinen Kindern beibringt, Juden zu töten.. Nein, die Verantwortung liegt nicht bei beiden.",High,Accusatory,Discriminatory and Inflammatory,Hostile,"(0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
"Ich muss mich von ungebildeten, überbezahlten politischen Phrasendreschern nicht als Nazi, Pack, oder Populist bezeichnen lassen!!!",High,Defensive and Aggressive,Derogatory and Confrontational,Resentful,"(0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",2
Was haben wir nur für ein häßliches Grusel-Kabinett....,Medium,Critical,Derogatory,Negative,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
Stoppt denn keiner diese Dummbacke!,Medium,Aggressive,Insulting,Frustrated,"(1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
Lösung in Sicht...Ticket verteuern und Sicherheitspersonal in die Busse...mit Schlagstöcken!,Medium,Aggressive,Provocative,Critical,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
"wenn du Arsch geficktes Elitäre schwein, den Mut und Eier hättest, dann sag wirklich wie du heisst !!!! Oh Entschuldigung !",High,Aggressive,Vulgar and Insulting,Hostile,"(1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",0
"Kinder in Schwimmbad unbeaufsichtig zu lassen,kann man als Eltern vergessen,wenn frei rumlaufende #rapefugees ihr Unwesen treiben.#abmerkeln",High,Alarmist and Aggressive,Inflammatory and Prejudiced,Hostile and Disparaging,"(0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
"die Partei ohne Rückgrat #SPD fällt wie zu erwarten gewesen ist doch um. Einfach nur ekelhaft, widerlich und demnächst unter 5%",High,Contemptuous,Derogatory and Insulting,Hostile,"(1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
"Wenn schon die Betreuer Atemschutzmasken benutzen, wer schützt uns vor Tropenkranke Neger?",High,Derisive and Discriminatory,Racist and Alarmist,Hostile and Exclusionary,"(0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
"Jetzt hört doch mal auf mit Lugner. Für mich ist er ein armes. Würstel, das nur in der Öffentlichkeit küsst. Sonst herrscht tote Hose.",Medium,Dismissive,Dismissive and Insulting,Contemptuous,"(1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
Mit dem Geld für die Goldjungenfamilien hätte man JEDEM DEUTSCHEN RENTNER/IN ein menschenwürdiges Dasein sichern können. ZUR HÖLLE MIT MERKEL,High,Antagonistic,Aggressive and Offensive,Hostile,"(0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
Die ganzen Versager auf einem Haufen,High,Derogatory,Insulting,Contemptuous,"(1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
Die Linken. SED KED Sozialilstich Kommunistische Einheits Partei Deutschlald. Sozial Demokraten Arsch lecker von Hittler. CDU gegründet aus Stasi und Gestapo Mitglieder. Willkommen im 4ten Reich.,High,Derogatory and Accusatory,Insulting and Hostile,Extremely Negative,"(1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
Simone Peter ist optische wie Marin Le Pen nur mit hässlicherer Haut. #Jamaika @USER_0,High,Derogatory,Insulting and Comparative,Dismissive,"(1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
Dummes Geschwätz von Kern. Er ist für Lösungen. Bin. ich auch. Unfähige Nulltipper davonjagen. Die Wahlen kommen.,Medium,Disparaging,Derogatory,Critical,"(0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
"Ein Imam liest aus dem Koran ,eine Hetzerreligion gegen Christen,bei der Breitscheidplatz-Gedenkfeier.Was für ein Hohn!!!!!!!",High,Aggressive,Confrontational and Insulting,Hostile,"(1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
"Solls die freiwilligen Asylantenhelfer-Dummköpfe treffen, damit sie wach werden.",High,Aggressive,Insulting and Derogatory,Hostile,"(1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
"Am Reichstag sollte 'DEM DEUTSCHEN VOLKE' durch 'DEN POLITISCHEN BEAMTEN' ersetzt werden > hohle Birne, volle Taschen 😜",Medium,Sarcastic,Derogatory and Disparaging,Cynical,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
"Für Merkel steht der Deutsche Bürger nur im Mittelpunkt, um ihn von allen Seiten in den Arsch treten zu können - meine ich!",High,Accusatory,Vulgar and Disrespectful,Contemptuous,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",1
"weil wir doch nur angelogen werden von der Deutschen #Lügenpresse ,Es ist aber auch Ali .S",High,Accusatory,Derogatory and Defamatory,Hostile,"(0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
"Wie dämlich muss man sein, um einen Kriegstreiber Poroschenko in München zu hofieren. Ach so, Ihr meint auch, als Politiker kann`s passieren? 😜",High,Sarcastic,Derogatory and Insulting,Contemptuous,"(1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
"Der DE Rot Grün versiffte Journalismus hetzt gegen all die Präsidenten anderer Länder siehe Kurz, Orban, Trump die ihr Volk vorziehen. AFD",High,Aggressive,Derogatory and Incendiary,Hostile,"(0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
Schulz kennt alle Probleme und kriecht jedem in den Arsch. Dabei hat seine #abgefuckteSPD die Probleme mitverursacht !!!,High,Aggressive,Vulgar and Insulting,Contemptuous,"(1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",1
"Horror die Alte, da sehne ich mich fast nach Karl Lauterbach!",High,Derogatory,Insulting and Disparaging,Disrespectful,"(1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
"Gerade auf N-TV 'Die neuen Waffen des Terrors' mitbekommen ! WAS FÜR EIN SCHEIß!! RAUS MIT MOSLEMS, dann KEIN Terror! ☠️😡☠️",High,Aggressive,Hateful and Discriminatory,Intolerant,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
